"Index","Close.GAS"
"2018-04-29 13:00:00",29.91
"2018-04-29 14:00:00",30.15
"2018-04-29 15:00:00",30.24
"2018-04-29 16:00:00",30.3
"2018-04-29 17:00:00",31.03
"2018-04-29 18:00:00",30.79
"2018-04-29 19:00:00",31.09
"2018-04-29 20:00:00",31.21
"2018-04-29 21:00:00",31.98
"2018-04-29 22:00:00",31.95
"2018-04-29 23:00:00",31.79
"2018-04-30 00:00:00",32.63
"2018-04-30 01:00:00",32.51
"2018-04-30 02:00:00",32.8
"2018-04-30 03:00:00",31.53
"2018-04-30 04:00:00",30.45
"2018-04-30 05:00:00",32.04
"2018-04-30 06:00:00",32.16
"2018-04-30 07:00:00",31.75
"2018-04-30 08:00:00",31.01
"2018-04-30 09:00:00",31.03
"2018-04-30 10:00:00",31.08
"2018-04-30 11:00:00",31.29
"2018-04-30 12:00:00",31.44
"2018-04-30 13:00:00",31.51
"2018-04-30 14:00:00",31.2
"2018-04-30 15:00:00",31.03
"2018-04-30 16:00:00",30.9
"2018-04-30 17:00:00",30.9
"2018-04-30 18:00:00",30.92
"2018-04-30 19:00:00",30.57
"2018-04-30 20:00:00",30.35
"2018-04-30 21:00:00",30.1
"2018-04-30 22:00:00",29.53
"2018-04-30 23:00:00",29.78
"2018-05-01 00:00:00",28.89
"2018-05-01 01:00:00",29.51
"2018-05-01 02:00:00",28.61
"2018-05-01 03:00:00",27.99
"2018-05-01 04:00:00",27.87
"2018-05-01 05:00:00",27.99
"2018-05-01 06:00:00",28.5
"2018-05-01 07:00:00",28.91
"2018-05-01 08:00:00",29.18
"2018-05-01 09:00:00",29.3
"2018-05-01 10:00:00",29.22
"2018-05-01 11:00:00",29.12
"2018-05-01 12:00:00",28.79
"2018-05-01 13:00:00",28.4
"2018-05-01 14:00:00",28.9
"2018-05-01 15:00:00",28.89
"2018-05-01 16:00:00",29.13
"2018-05-01 17:00:00",29.16
"2018-05-01 18:00:00",29.19
"2018-05-01 19:00:00",28.96
"2018-05-01 20:00:00",29.24
"2018-05-01 21:00:00",29.67
"2018-05-01 22:00:00",29.56
"2018-05-01 23:00:00",29.5
"2018-05-02 00:00:00",29.49
"2018-05-02 01:00:00",29.12
"2018-05-02 02:00:00",29.29
"2018-05-02 03:00:00",29.32
"2018-05-02 04:00:00",29.62
"2018-05-02 05:00:00",29.45
"2018-05-02 06:00:00",29.58
"2018-05-02 07:00:00",29.97
"2018-05-02 08:00:00",29.95
"2018-05-02 09:00:00",29.85
"2018-05-02 10:00:00",30.1
"2018-05-02 11:00:00",30.09
"2018-05-02 12:00:00",30.06
"2018-05-02 13:00:00",29.65
"2018-05-02 14:00:00",29.66
"2018-05-02 15:00:00",29.98
"2018-05-02 16:00:00",29.86
"2018-05-02 17:00:00",29.57
"2018-05-02 18:00:00",29.65
"2018-05-02 19:00:00",29.64
"2018-05-02 20:00:00",29.79
"2018-05-02 21:00:00",30.18
"2018-05-02 22:00:00",30.34
"2018-05-02 23:00:00",30.09
"2018-05-03 00:00:00",30.02
"2018-05-03 01:00:00",30.41
"2018-05-03 02:00:00",30.49
"2018-05-03 03:00:00",30.97
"2018-05-03 04:00:00",31.58
"2018-05-03 05:00:00",30.72
"2018-05-03 06:00:00",30.74
"2018-05-03 07:00:00",30.92
"2018-05-03 08:00:00",30.72
"2018-05-03 09:00:00",30.54
"2018-05-03 10:00:00",31.06
"2018-05-03 11:00:00",31.13
"2018-05-03 12:00:00",31.56
"2018-05-03 13:00:00",32.29
"2018-05-03 14:00:00",32.2
"2018-05-03 15:00:00",32.82
"2018-05-03 16:00:00",33.57
"2018-05-03 17:00:00",33.92
"2018-05-03 18:00:00",33.46
"2018-05-03 19:00:00",33.18
"2018-05-03 20:00:00",33.33
"2018-05-03 21:00:00",35.42
"2018-05-03 22:00:00",35.75
"2018-05-03 23:00:00",35.19
"2018-05-04 00:00:00",34.15
"2018-05-04 01:00:00",35.32
"2018-05-04 02:00:00",35.39
"2018-05-04 03:00:00",35.17
"2018-05-04 04:00:00",36.59
"2018-05-04 05:00:00",38.7
"2018-05-04 06:00:00",36.92
"2018-05-04 07:00:00",36.71
"2018-05-04 08:00:00",35.55
"2018-05-04 09:00:00",35.03
"2018-05-04 10:00:00",34.9
"2018-05-04 11:00:00",35.05
"2018-05-04 12:00:00",34.84
"2018-05-04 13:00:00",34.52
"2018-05-04 14:00:00",33.75
"2018-05-04 15:00:00",33.5
"2018-05-04 16:00:00",32.91
"2018-05-04 17:00:00",32.88
"2018-05-04 18:00:00",32.84
"2018-05-04 19:00:00",33.32
"2018-05-04 20:00:00",33.12
"2018-05-04 21:00:00",33.04
"2018-05-04 22:00:00",33.05
"2018-05-04 23:00:00",33.26
"2018-05-05 00:00:00",33.64
"2018-05-05 01:00:00",33.7
"2018-05-05 02:00:00",33.8
"2018-05-05 03:00:00",33.6
"2018-05-05 04:00:00",33.27
"2018-05-05 05:00:00",33.04
"2018-05-05 06:00:00",33.18
"2018-05-05 07:00:00",33.28
"2018-05-05 08:00:00",33.51
"2018-05-05 09:00:00",33.18
"2018-05-05 10:00:00",33.45
"2018-05-05 11:00:00",33.12
"2018-05-05 12:00:00",33.06
"2018-05-05 13:00:00",32.8
"2018-05-05 14:00:00",32.53
"2018-05-05 15:00:00",32.22
"2018-05-05 16:00:00",32.46
"2018-05-05 17:00:00",32.12
"2018-05-05 18:00:00",32.35
"2018-05-05 19:00:00",32.52
"2018-05-05 20:00:00",32.05
"2018-05-05 21:00:00",32.06
"2018-05-05 22:00:00",32.03
"2018-05-05 23:00:00",32.1
"2018-05-06 00:00:00",32.72
"2018-05-06 01:00:00",33.17
"2018-05-06 02:00:00",33.14
"2018-05-06 03:00:00",33.3
"2018-05-06 04:00:00",32.89
"2018-05-06 05:00:00",33.04
"2018-05-06 06:00:00",32.39
"2018-05-06 07:00:00",31.47
"2018-05-06 08:00:00",30.95
"2018-05-06 09:00:00",30.63
"2018-05-06 10:00:00",30.92
"2018-05-06 11:00:00",30.7
"2018-05-06 12:00:00",30.68
"2018-05-06 13:00:00",30.84
"2018-05-06 14:00:00",30.88
"2018-05-06 15:00:00",30.7
"2018-05-06 16:00:00",31.84
"2018-05-06 17:00:00",32.07
"2018-05-06 18:00:00",32.57
"2018-05-06 19:00:00",32.17
"2018-05-06 20:00:00",31.73
"2018-05-06 21:00:00",31.84
"2018-05-06 22:00:00",32.3
"2018-05-06 23:00:00",32.84
"2018-05-07 00:00:00",32.7
"2018-05-07 01:00:00",31.51
"2018-05-07 02:00:00",31.06
"2018-05-07 03:00:00",30.98
"2018-05-07 04:00:00",31.36
"2018-05-07 05:00:00",33.73
"2018-05-07 06:00:00",36.65
"2018-05-07 07:00:00",33.95
"2018-05-07 08:00:00",33.28
"2018-05-07 09:00:00",32.74
"2018-05-07 10:00:00",32.91
"2018-05-07 11:00:00",33.23
"2018-05-07 12:00:00",32.71
"2018-05-07 13:00:00",32.69
"2018-05-07 14:00:00",32.39
"2018-05-07 15:00:00",33.53
"2018-05-07 16:00:00",34.06
"2018-05-07 17:00:00",33.37
"2018-05-07 18:00:00",33.32
"2018-05-07 19:00:00",33.64
"2018-05-07 20:00:00",33.7
"2018-05-07 21:00:00",33.6
"2018-05-07 22:00:00",33.47
"2018-05-07 23:00:00",33.57
"2018-05-08 00:00:00",33.43
"2018-05-08 01:00:00",33.63
"2018-05-08 02:00:00",33.61
"2018-05-08 03:00:00",33.41
"2018-05-08 04:00:00",34.26
"2018-05-08 05:00:00",34
"2018-05-08 06:00:00",33.36
"2018-05-08 07:00:00",33.2
"2018-05-08 08:00:00",33.11
"2018-05-08 09:00:00",32.71
"2018-05-08 10:00:00",32.42
"2018-05-08 11:00:00",31.73
"2018-05-08 12:00:00",31.45
"2018-05-08 13:00:00",31.62
"2018-05-08 14:00:00",31.46
"2018-05-08 15:00:00",31.81
"2018-05-08 16:00:00",31.73
"2018-05-08 17:00:00",33.66
"2018-05-08 18:00:00",33.98
"2018-05-08 19:00:00",33.53
"2018-05-08 20:00:00",33.26
"2018-05-08 21:00:00",33
"2018-05-08 22:00:00",32.69
"2018-05-08 23:00:00",32.72
"2018-05-09 00:00:00",33.6
"2018-05-09 01:00:00",33.05
"2018-05-09 02:00:00",32.36
"2018-05-09 03:00:00",31.46
"2018-05-09 04:00:00",31.39
"2018-05-09 05:00:00",31.34
"2018-05-09 06:00:00",31.53
"2018-05-09 07:00:00",31.55
"2018-05-09 08:00:00",31.73
"2018-05-09 09:00:00",31.76
"2018-05-09 10:00:00",33.01
"2018-05-09 11:00:00",32.75
"2018-05-09 12:00:00",32.6
"2018-05-09 13:00:00",32.68
"2018-05-09 14:00:00",32.86
"2018-05-09 15:00:00",32.63
"2018-05-09 16:00:00",32.77
"2018-05-09 17:00:00",33.26
"2018-05-09 18:00:00",32.64
"2018-05-09 19:00:00",32.19
"2018-05-09 20:00:00",31.95
"2018-05-09 21:00:00",31.93
"2018-05-09 22:00:00",32.18
"2018-05-09 23:00:00",32.08
"2018-05-10 00:00:00",31.5
"2018-05-10 01:00:00",31.7
"2018-05-10 02:00:00",30.95
"2018-05-10 03:00:00",30.83
"2018-05-10 04:00:00",31.12
"2018-05-10 05:00:00",31.6
"2018-05-10 06:00:00",31.64
"2018-05-10 07:00:00",31.78
"2018-05-10 08:00:00",31.65
"2018-05-10 09:00:00",31.57
"2018-05-10 10:00:00",31.68
"2018-05-10 11:00:00",31.85
"2018-05-10 12:00:00",32.07
"2018-05-10 13:00:00",31.95
"2018-05-10 14:00:00",31.59
"2018-05-10 15:00:00",31.56
"2018-05-10 16:00:00",31.42
"2018-05-10 17:00:00",30.6
"2018-05-10 18:00:00",30.22
"2018-05-10 19:00:00",30.12
"2018-05-10 20:00:00",30.12
"2018-05-10 21:00:00",30.22
"2018-05-10 22:00:00",29.99
"2018-05-10 23:00:00",29.64
"2018-05-11 00:00:00",28.96
"2018-05-11 01:00:00",29.06
"2018-05-11 02:00:00",28.9
"2018-05-11 03:00:00",29.07
"2018-05-11 04:00:00",29.27
"2018-05-11 05:00:00",29.33
"2018-05-11 06:00:00",28.66
"2018-05-11 07:00:00",27.06
"2018-05-11 08:00:00",27.19
"2018-05-11 09:00:00",26.38
"2018-05-11 10:00:00",26.43
"2018-05-11 11:00:00",25.9
"2018-05-11 12:00:00",25.86
"2018-05-11 13:00:00",25.89
"2018-05-11 14:00:00",26.28
"2018-05-11 15:00:00",26.54
"2018-05-11 16:00:00",26.87
"2018-05-11 17:00:00",26.81
"2018-05-11 18:00:00",26.6
"2018-05-11 19:00:00",26.94
"2018-05-11 20:00:00",26.21
"2018-05-11 21:00:00",25.4
"2018-05-11 22:00:00",25.86
"2018-05-11 23:00:00",25.9
"2018-05-12 00:00:00",26
"2018-05-12 01:00:00",25.9
"2018-05-12 02:00:00",25.82
"2018-05-12 03:00:00",25.67
"2018-05-12 04:00:00",25.38
"2018-05-12 05:00:00",24.96
"2018-05-12 06:00:00",23.92
"2018-05-12 07:00:00",23.94
"2018-05-12 08:00:00",24
"2018-05-12 09:00:00",24.87
"2018-05-12 10:00:00",25.55
"2018-05-12 11:00:00",25.91
"2018-05-12 12:00:00",26.46
"2018-05-12 13:00:00",26.35
"2018-05-12 14:00:00",26.08
"2018-05-12 15:00:00",25.17
"2018-05-12 16:00:00",24.86
"2018-05-12 17:00:00",24.93
"2018-05-12 18:00:00",25.09
"2018-05-12 19:00:00",25.42
"2018-05-12 20:00:00",25.26
"2018-05-12 21:00:00",25.19
"2018-05-12 22:00:00",25.28
"2018-05-12 23:00:00",25.44
"2018-05-13 00:00:00",25.4
"2018-05-13 01:00:00",25.46
"2018-05-13 02:00:00",25.4
"2018-05-13 03:00:00",25.52
"2018-05-13 04:00:00",25.25
"2018-05-13 05:00:00",25.3
"2018-05-13 06:00:00",25.41
"2018-05-13 07:00:00",25.46
"2018-05-13 08:00:00",25.62
"2018-05-13 09:00:00",26.04
"2018-05-13 10:00:00",25.9
"2018-05-13 11:00:00",26
"2018-05-13 12:00:00",26.32
"2018-05-13 13:00:00",26.46
"2018-05-13 14:00:00",26.8
"2018-05-13 15:00:00",26.82
"2018-05-13 16:00:00",26.79
"2018-05-13 17:00:00",26.7
"2018-05-13 18:00:00",26.87
"2018-05-13 19:00:00",26.78
"2018-05-13 20:00:00",27.02
"2018-05-13 21:00:00",26.81
"2018-05-13 22:00:00",27.04
"2018-05-13 23:00:00",26.82
"2018-05-14 00:00:00",26.71
"2018-05-14 01:00:00",26.52
"2018-05-14 02:00:00",26.36
"2018-05-14 03:00:00",25.42
"2018-05-14 04:00:00",25.21
"2018-05-14 05:00:00",25.16
"2018-05-14 06:00:00",25.04
"2018-05-14 07:00:00",25.08
"2018-05-14 08:00:00",25.29
"2018-05-14 09:00:00",25.25
"2018-05-14 10:00:00",25.23
"2018-05-14 11:00:00",25.17
"2018-05-14 12:00:00",25.23
"2018-05-14 13:00:00",26.15
"2018-05-14 14:00:00",27.07
"2018-05-14 15:00:00",27.19
"2018-05-14 16:00:00",27.31
"2018-05-14 17:00:00",27.22
"2018-05-14 18:00:00",27.09
"2018-05-14 19:00:00",26.89
"2018-05-14 20:00:00",27.02
"2018-05-14 21:00:00",26.65
"2018-05-14 22:00:00",26.3
"2018-05-14 23:00:00",26.33
"2018-05-15 00:00:00",26.24
"2018-05-15 01:00:00",26.32
"2018-05-15 02:00:00",26.39
"2018-05-15 03:00:00",26.63
"2018-05-15 04:00:00",26.59
"2018-05-15 05:00:00",26.8
"2018-05-15 06:00:00",26.88
"2018-05-15 07:00:00",27.02
"2018-05-15 08:00:00",27.07
"2018-05-15 09:00:00",26.9
"2018-05-15 10:00:00",27.14
"2018-05-15 11:00:00",26.73
"2018-05-15 12:00:00",26.75
"2018-05-15 13:00:00",26.54
"2018-05-15 14:00:00",25.73
"2018-05-15 15:00:00",25.58
"2018-05-15 16:00:00",25.58
"2018-05-15 17:00:00",25.52
"2018-05-15 18:00:00",25.19
"2018-05-15 19:00:00",24.86
"2018-05-15 20:00:00",25.04
"2018-05-15 21:00:00",24.9
"2018-05-15 22:00:00",24.49
"2018-05-15 23:00:00",24.37
"2018-05-16 00:00:00",24.42
"2018-05-16 01:00:00",23.97
"2018-05-16 02:00:00",23.07
"2018-05-16 03:00:00",23.01
"2018-05-16 04:00:00",23.3
"2018-05-16 05:00:00",23.32
"2018-05-16 06:00:00",23.3
"2018-05-16 07:00:00",23.59
"2018-05-16 08:00:00",23.48
"2018-05-16 09:00:00",23.42
"2018-05-16 10:00:00",24.17
"2018-05-16 11:00:00",24.15
"2018-05-16 12:00:00",24.12
"2018-05-16 13:00:00",23.65
"2018-05-16 14:00:00",23.44
"2018-05-16 15:00:00",23.38
"2018-05-16 16:00:00",23.53
"2018-05-16 17:00:00",23.77
"2018-05-16 18:00:00",23.67
"2018-05-16 19:00:00",23.43
"2018-05-16 20:00:00",23.54
"2018-05-16 21:00:00",23.48
"2018-05-16 22:00:00",23.53
"2018-05-16 23:00:00",23.85
"2018-05-17 00:00:00",23.97
"2018-05-17 01:00:00",24.15
"2018-05-17 02:00:00",24.45
"2018-05-17 03:00:00",24.18
"2018-05-17 04:00:00",24.16
"2018-05-17 05:00:00",24.22
"2018-05-17 06:00:00",24.04
"2018-05-17 07:00:00",23.91
"2018-05-17 08:00:00",23.95
"2018-05-17 09:00:00",23.92
"2018-05-17 10:00:00",23.92
"2018-05-17 11:00:00",23.84
"2018-05-17 12:00:00",23.8
"2018-05-17 13:00:00",23.79
"2018-05-17 14:00:00",23.65
"2018-05-17 15:00:00",23.42
"2018-05-17 16:00:00",23.32
"2018-05-17 17:00:00",23.07
"2018-05-17 18:00:00",22.79
"2018-05-17 19:00:00",22.67
"2018-05-17 20:00:00",22.85
"2018-05-17 21:00:00",22.69
"2018-05-17 22:00:00",22.16
"2018-05-17 23:00:00",21.8
"2018-05-18 00:00:00",21.38
"2018-05-18 01:00:00",21.71
"2018-05-18 02:00:00",21.74
"2018-05-18 03:00:00",21.79
"2018-05-18 04:00:00",22
"2018-05-18 05:00:00",22.07
"2018-05-18 06:00:00",21.91
"2018-05-18 07:00:00",22.38
"2018-05-18 08:00:00",22.57
"2018-05-18 09:00:00",22.57
"2018-05-18 10:00:00",22.64
"2018-05-18 11:00:00",22.54
"2018-05-18 12:00:00",22.54
"2018-05-18 13:00:00",22.37
"2018-05-18 14:00:00",22.05
"2018-05-18 15:00:00",21.89
"2018-05-18 16:00:00",22.09
"2018-05-18 17:00:00",22.02
"2018-05-18 18:00:00",22.24
"2018-05-18 19:00:00",22.59
"2018-05-18 20:00:00",22.66
"2018-05-18 21:00:00",22.67
"2018-05-18 22:00:00",22.63
"2018-05-18 23:00:00",22.93
"2018-05-19 00:00:00",22.91
"2018-05-19 01:00:00",22.73
"2018-05-19 02:00:00",22.61
"2018-05-19 03:00:00",22.71
"2018-05-19 04:00:00",22.68
"2018-05-19 05:00:00",22.68
"2018-05-19 06:00:00",22.48
"2018-05-19 07:00:00",22.33
"2018-05-19 08:00:00",22.4
"2018-05-19 09:00:00",22.21
"2018-05-19 10:00:00",22.31
"2018-05-19 11:00:00",22.77
"2018-05-19 12:00:00",22.86
"2018-05-19 13:00:00",22.85
"2018-05-19 14:00:00",23.17
"2018-05-19 15:00:00",23.2
"2018-05-19 16:00:00",23.12
"2018-05-19 17:00:00",23.17
"2018-05-19 18:00:00",23.19
"2018-05-19 19:00:00",23.17
"2018-05-19 20:00:00",23.08
"2018-05-19 21:00:00",22.92
"2018-05-19 22:00:00",22.82
"2018-05-19 23:00:00",22.77
"2018-05-20 00:00:00",22.63
"2018-05-20 01:00:00",22.72
"2018-05-20 02:00:00",22.98
"2018-05-20 03:00:00",23.09
"2018-05-20 04:00:00",23.11
"2018-05-20 05:00:00",23.11
"2018-05-20 06:00:00",23.02
"2018-05-20 07:00:00",23.04
"2018-05-20 08:00:00",23.09
"2018-05-20 09:00:00",23.42
"2018-05-20 10:00:00",23.43
"2018-05-20 11:00:00",23.3
"2018-05-20 12:00:00",23.18
"2018-05-20 13:00:00",23.23
"2018-05-20 14:00:00",23.37
"2018-05-20 15:00:00",23.4
"2018-05-20 16:00:00",23.92
"2018-05-20 17:00:00",24.2
"2018-05-20 18:00:00",24.32
"2018-05-20 19:00:00",24.35
"2018-05-20 20:00:00",23.92
"2018-05-20 21:00:00",24.07
"2018-05-20 22:00:00",24.04
"2018-05-20 23:00:00",24.24
"2018-05-21 00:00:00",24.11
"2018-05-21 01:00:00",24.09
"2018-05-21 02:00:00",24.2
"2018-05-21 03:00:00",24.15
"2018-05-21 04:00:00",24.28
"2018-05-21 05:00:00",24.42
"2018-05-21 06:00:00",24.62
"2018-05-21 07:00:00",24.6
"2018-05-21 08:00:00",24.55
"2018-05-21 09:00:00",24.46
"2018-05-21 10:00:00",24.01
"2018-05-21 11:00:00",24.02
"2018-05-21 12:00:00",24.05
"2018-05-21 13:00:00",24.22
"2018-05-21 14:00:00",23.98
"2018-05-21 15:00:00",23.67
"2018-05-21 16:00:00",23.46
"2018-05-21 17:00:00",23.39
"2018-05-21 18:00:00",23.35
"2018-05-21 19:00:00",23.72
"2018-05-21 20:00:00",23.96
"2018-05-21 21:00:00",23.77
"2018-05-21 22:00:00",23.75
"2018-05-21 23:00:00",23.84
"2018-05-22 00:00:00",23.65
"2018-05-22 01:00:00",23.36
"2018-05-22 02:00:00",23.06
"2018-05-22 03:00:00",23.1
"2018-05-22 04:00:00",22.87
"2018-05-22 05:00:00",22.9
"2018-05-22 06:00:00",23
"2018-05-22 07:00:00",22.98
"2018-05-22 08:00:00",22.87
"2018-05-22 09:00:00",22.64
"2018-05-22 10:00:00",22.63
"2018-05-22 11:00:00",23.2
"2018-05-22 12:00:00",22.27
"2018-05-22 13:00:00",22.34
"2018-05-22 14:00:00",22.41
"2018-05-22 15:00:00",22.42
"2018-05-22 16:00:00",22.36
"2018-05-22 17:00:00",22.33
"2018-05-22 18:00:00",22.34
"2018-05-22 19:00:00",22.3
"2018-05-22 20:00:00",22.11
"2018-05-22 21:00:00",21.72
"2018-05-22 22:00:00",21.46
"2018-05-22 23:00:00",21.4
"2018-05-23 00:00:00",21.19
"2018-05-23 01:00:00",21.04
"2018-05-23 02:00:00",20.8
"2018-05-23 03:00:00",20.94
"2018-05-23 04:00:00",20.69
"2018-05-23 05:00:00",20.73
"2018-05-23 06:00:00",20.85
"2018-05-23 07:00:00",20.63
"2018-05-23 08:00:00",20.5
"2018-05-23 09:00:00",19.87
"2018-05-23 10:00:00",20.06
"2018-05-23 11:00:00",19.92
"2018-05-23 12:00:00",20.17
"2018-05-23 13:00:00",20.04
"2018-05-23 14:00:00",20
"2018-05-23 15:00:00",19.08
"2018-05-23 16:00:00",18.59
"2018-05-23 17:00:00",18.27
"2018-05-23 18:00:00",18.4
"2018-05-23 19:00:00",19.03
"2018-05-23 20:00:00",19.11
"2018-05-23 21:00:00",19.31
"2018-05-23 22:00:00",19.05
"2018-05-23 23:00:00",18.73
"2018-05-24 00:00:00",18.84
"2018-05-24 01:00:00",19.02
"2018-05-24 02:00:00",19.1
"2018-05-24 03:00:00",19.26
"2018-05-24 04:00:00",19.58
"2018-05-24 05:00:00",19.77
"2018-05-24 06:00:00",19.7
"2018-05-24 07:00:00",19.36
"2018-05-24 08:00:00",19.17
"2018-05-24 09:00:00",18.71
"2018-05-24 10:00:00",18.72
"2018-05-24 11:00:00",18.66
"2018-05-24 12:00:00",18.99
"2018-05-24 13:00:00",19.12
"2018-05-24 14:00:00",19.13
"2018-05-24 15:00:00",19.34
"2018-05-24 16:00:00",19.3
"2018-05-24 17:00:00",19.25
"2018-05-24 18:00:00",19.39
"2018-05-24 19:00:00",19.63
"2018-05-24 20:00:00",19.5
"2018-05-24 21:00:00",19.4
"2018-05-24 22:00:00",19.71
"2018-05-24 23:00:00",19.86
"2018-05-25 00:00:00",19.67
"2018-05-25 01:00:00",19.73
"2018-05-25 02:00:00",19.93
"2018-05-25 03:00:00",20.27
"2018-05-25 04:00:00",19.97
"2018-05-25 05:00:00",20.09
"2018-05-25 06:00:00",19.73
"2018-05-25 07:00:00",19.42
"2018-05-25 08:00:00",19.39
"2018-05-25 09:00:00",19.31
"2018-05-25 10:00:00",19.21
"2018-05-25 11:00:00",19.45
"2018-05-25 12:00:00",19.66
"2018-05-25 13:00:00",19.45
"2018-05-25 14:00:00",19.43
"2018-05-25 15:00:00",19.42
"2018-05-25 16:00:00",19.32
"2018-05-25 17:00:00",19.27
"2018-05-25 18:00:00",19.05
"2018-05-25 19:00:00",19.03
"2018-05-25 20:00:00",19.06
"2018-05-25 21:00:00",18.88
"2018-05-25 22:00:00",18.74
"2018-05-25 23:00:00",18.87
"2018-05-26 00:00:00",18.82
"2018-05-26 01:00:00",18.72
"2018-05-26 02:00:00",18.66
"2018-05-26 03:00:00",18.76
"2018-05-26 04:00:00",18.6
"2018-05-26 05:00:00",18.71
"2018-05-26 06:00:00",18.75
"2018-05-26 07:00:00",19.14
"2018-05-26 08:00:00",19.29
"2018-05-26 09:00:00",19.27
"2018-05-26 10:00:00",19.28
"2018-05-26 11:00:00",19.31
"2018-05-26 12:00:00",19.27
"2018-05-26 13:00:00",19.27
"2018-05-26 14:00:00",19.25
"2018-05-26 15:00:00",19.33
"2018-05-26 16:00:00",19.31
"2018-05-26 17:00:00",19.35
"2018-05-26 18:00:00",19.31
"2018-05-26 19:00:00",19.25
"2018-05-26 20:00:00",19.28
"2018-05-26 21:00:00",19.12
"2018-05-26 22:00:00",18.86
"2018-05-26 23:00:00",18.79
"2018-05-27 00:00:00",18.69
"2018-05-27 01:00:00",18.63
"2018-05-27 02:00:00",18.71
"2018-05-27 03:00:00",18.68
"2018-05-27 04:00:00",18.71
"2018-05-27 05:00:00",18.59
"2018-05-27 06:00:00",18.63
"2018-05-27 07:00:00",18.72
"2018-05-27 08:00:00",18.65
"2018-05-27 09:00:00",18.6
"2018-05-27 10:00:00",18.76
"2018-05-27 11:00:00",18.71
"2018-05-27 12:00:00",18.64
"2018-05-27 13:00:00",18.59
"2018-05-27 14:00:00",18.69
"2018-05-27 15:00:00",18.62
"2018-05-27 16:00:00",18.66
"2018-05-27 17:00:00",18.65
"2018-05-27 18:00:00",18.51
"2018-05-27 19:00:00",18.55
"2018-05-27 20:00:00",18.55
"2018-05-27 21:00:00",18.48
"2018-05-27 22:00:00",18.49
"2018-05-27 23:00:00",18.41
"2018-05-28 00:00:00",18.52
"2018-05-28 01:00:00",18.53
"2018-05-28 02:00:00",18.52
"2018-05-28 03:00:00",18.51
"2018-05-28 04:00:00",18.27
"2018-05-28 05:00:00",17.66
"2018-05-28 06:00:00",17.63
"2018-05-28 07:00:00",17.84
"2018-05-28 08:00:00",17.8
"2018-05-28 09:00:00",17.8
"2018-05-28 10:00:00",18.05
"2018-05-28 11:00:00",17.94
"2018-05-28 12:00:00",17.98
"2018-05-28 13:00:00",18.01
"2018-05-28 14:00:00",17.93
"2018-05-28 15:00:00",17.8
"2018-05-28 16:00:00",17.75
"2018-05-28 17:00:00",17.82
"2018-05-28 18:00:00",17.77
"2018-05-28 19:00:00",17.87
"2018-05-28 20:00:00",17.79
"2018-05-28 21:00:00",17.68
"2018-05-28 22:00:00",17.59
"2018-05-28 23:00:00",17.48
"2018-05-29 00:00:00",17.58
"2018-05-29 01:00:00",17.6
"2018-05-29 02:00:00",17.63
"2018-05-29 03:00:00",17.56
"2018-05-29 04:00:00",17.55
"2018-06-05 02:00:00",19.39
"2018-06-05 03:00:00",19.13
"2018-06-05 04:00:00",18.91
"2018-06-05 05:00:00",18.99
"2018-06-05 06:00:00",19.05
"2018-06-05 07:00:00",19.09
"2018-06-05 08:00:00",19.24
"2018-06-05 09:00:00",19.25
"2018-06-05 10:00:00",19.22
"2018-06-05 11:00:00",19.02
"2018-06-05 12:00:00",19.02
"2018-06-05 13:00:00",18.98
"2018-06-05 14:00:00",18.66
"2018-06-05 15:00:00",19.06
"2018-06-05 16:00:00",19.45
"2018-06-05 17:00:00",19.66
"2018-06-05 18:00:00",19.65
"2018-06-05 19:00:00",19.59
"2018-06-05 20:00:00",19.59
"2018-06-05 21:00:00",20.12
"2018-06-05 22:00:00",19.7
"2018-06-05 23:00:00",19.72
"2018-06-06 00:00:00",19.67
"2018-06-06 01:00:00",19.72
"2018-06-06 02:00:00",19.58
"2018-06-06 03:00:00",19.57
"2018-06-06 04:00:00",19.47
"2018-06-06 05:00:00",19.56
"2018-06-06 06:00:00",19.56
"2018-06-06 07:00:00",19.61
"2018-06-06 08:00:00",19.55
"2018-06-06 09:00:00",19.47
"2018-06-06 10:00:00",19.4
"2018-06-06 11:00:00",19.43
"2018-06-06 12:00:00",19.57
"2018-06-06 13:00:00",19.64
"2018-06-06 14:00:00",19.93
"2018-06-06 15:00:00",19.92
"2018-06-06 16:00:00",19.58
"2018-06-06 17:00:00",19.9
"2018-06-06 18:00:00",19.81
"2018-06-06 19:00:00",19.93
"2018-06-06 20:00:00",20.07
"2018-06-06 21:00:00",20.09
"2018-06-06 22:00:00",20.08
"2018-06-06 23:00:00",20.07
"2018-06-07 00:00:00",20.23
"2018-06-07 01:00:00",20.19
"2018-06-07 02:00:00",20.08
"2018-06-07 03:00:00",20.12
"2018-06-07 04:00:00",20.05
"2018-06-07 05:00:00",20.29
"2018-06-07 06:00:00",21.29
"2018-06-07 07:00:00",20.22
"2018-06-07 08:00:00",20.25
"2018-06-07 09:00:00",20.22
"2018-06-07 10:00:00",20
"2018-06-07 11:00:00",19.94
"2018-06-07 12:00:00",19.94
"2018-06-07 13:00:00",19.92
"2018-06-07 14:00:00",19.9
"2018-06-07 15:00:00",19.78
"2018-06-07 16:00:00",19.87
"2018-06-07 17:00:00",19.71
"2018-06-07 18:00:00",19.72
"2018-06-07 19:00:00",19.7
